0.0	1.68118929633
0.5	1.68118929633
1.0	1.68118929633
1.5	1.68823176823
2.0	1.68823176823
2.5	2.96286113886
3.0	2.96286113886
3.5	2.66186719524
4.0	2.66186719524
4.5	2.56287712288
5.0	2.56287712288
5.5	2.74050793651
6.0	2.74050793651
6.5	2.59421782178
7.0	2.59421782178
7.5	2.68314085914
8.0	2.68314085914
8.5	2.92562376238
9.0	2.92562376238
9.5	2.81433766234
10.0	2.81433766234
10.5	2.51001783944
11.0	2.51001783944
11.5	1.8946889107
12.0	1.8946889107
12.5	1.93515284715
13.0	1.93515284715
13.5	1.8917740337
14.0	1.8917740337
14.5	2.22508737864
15.0	2.22508737864
15.5	2.24127872128
16.0	2.24127872128
16.5	2.39070763132
17.0	2.39070763132
17.5	2.36608191808
18.0	2.36608191808
18.5	2.15629306931
19.0	2.15629306931
19.5	1.87906534653
20.0	1.87906534653
20.5	2.19547274529
21.0	2.19547274529
21.5	2.65673526474
22.0	2.65673526474
22.5	2.29309018831
23.0	2.29309018831
23.5	1.91782617383
24.0	1.91782617383
24.5	2.21266204163
25.0	2.21266204163
25.5	1.78154455446
26.0	1.78154455446
26.5	1.47364752475
27.0	1.47364752475
27.5	1.6772987013
28.0	1.6772987013
28.5	2.56171089109
29.0	2.56171089109
29.5	2.84713686314
30.0	2.84713686314
30.5	2.9456345776
31.0	2.9456345776
31.5	2.64767265469
32.0	2.64767265469
32.5	2.50935166994
33.0	2.50935166994
33.5	2.4912360431
34.0	2.4912360431
34.5	2.39070763132
35.0	2.39070763132
35.5	2.86446353646
36.0	2.86446353646
36.5	2.7486382557
37.0	2.7486382557
37.5	2.58338217822
38.0	2.58338217822
38.5	2.73780619381
39.0	2.73780619381
39.5	2.60763528246
40.0	2.60763528246
40.5	2.50581333333
41.0	2.50581333333
41.5	2.83166433566
42.0	2.83166433566
42.5	2.14742057942
43.0	2.14742057942
43.5	2.13250793651
44.0	2.13250793651
44.5	2.5474045954
45.0	2.5474045954
45.5	2.55194405594
46.0	2.55194405594
46.5	2.59936507937
47.0	2.59936507937
47.5	2.55194405594
48.0	2.55194405594
48.5	2.29309018831
49.0	2.29309018831
49.5	2.55721188119
50.0	2.55721188119
50.5	2.3775049505
51.0	2.3775049505
51.5	2.53007792208
52.0	2.53007792208
52.5	2.20614720314
53.0	2.20614720314
53.5	2.50303366337
54.0	2.50303366337
54.5	2.36608191808
55.0	2.36608191808
55.5	2.03277700694
56.0	2.03277700694
56.5	2.28501098901
57.0	2.28501098901
57.5	2.06531615461
58.0	2.06531615461
58.5	2.21301898102
59.0	2.21301898102
59.5	2.45128245788
60.0	2.45128245788
60.5	2.22395204795
61.0	2.22395204795
61.5	2.22395204795
62.0	2.22395204795
62.5	2.46907936508
63.0	2.46907936508
63.5	2.38384158416
64.0	2.38384158416
64.5	1.93969230769
65.0	1.93969230769
65.5	1.98488800793
66.0	1.98488800793
66.5	1.84129470529
67.0	1.84129470529
67.5	2.02393650794
68.0	2.02393650794
68.5	2.39434165834
69.0	2.39434165834
69.5	2.39434165834
70	2.27998415842
70.5	2.27998415842
71	2.42074725275
71.5	2.42074725275
72	2.45578592666
72.5	2.45578592666
73	2.60206993007
73.5	2.60206993007
74	2.32562933598
74.5	2.32562933598
75	2.45354645355
75.5	2.45354645355
76	2.83540931615
76.5	2.83540931615
77	2.91928712871
77.5	2.91928712871
78	2.84976761905
78.5	2.84976761905
79	3.12076190476
79.5	3.12076190476
80	3.05220186916
80.5	3.05220186916
81	3.19651485149
81.5	3.19651485149
82	2.67221578422
82.5	2.67221578422
83	2.69440634291
83.5	2.69440634291
84	2.47013438735
84.5	2.47013438735
85	1.87099531396
85.5	1.87099531396
86	2.76606593407
86.5	2.76606593407
87	2.72687312687
87.5	2.72687312687
88	2.62758349705
88.5	2.62758349705
89	2.79247152847
89.5	2.79247152847
90	2.8326019802
90.5	2.8326019802
91	2.90845148515
91.5	2.90845148515
92	2.67940740741
92.5	2.67940740741
93	2.8097982018
93.5	2.8097982018
94	2.51250793651
94.5	2.51250793651
95	2.57381018981
95.5	2.57381018981
96	2.51914485514
96.5	2.51914485514
97.0	2.51914485514
97.5	2.44622222222
98.0	2.44622222222
98.5	2.44900699301
99.0	2.44900699301
99.5	2.24107936508
100.0	2.24107936508
100.5	2.34421578422
101.0	2.34421578422
101.5	2.68990287413
102.0	2.68990287413
102.5	2.60660939061
103.0	2.60660939061
103.5	2.78117740337
104.0	2.78117740337
104.5	2.79247152847
105.0	2.79247152847
105.5	2.8034045954
106.0	2.8034045954
106.5	2.31707936508
107.0	2.31707936508
107.5	2.77422754491
108.0	2.77422754491
108.5	2.49078571429
109.0	2.49078571429
109.5	2.44261338661
110.0	2.44261338661
110.5	1.90262041625
111.0	1.90262041625
111.5	2.43807392607
112.0	2.43807392607
112.5	2.09785530228
113.0	2.09785530228
113.5	2.29081980198
114.0	2.29081980198
114.5	2.5474045954
115.0	2.5474045954
115.5	2.34576643768
116.0	2.34576643768
116.5	2.35583366337
117.0	2.35583366337
117.5	2.27998415842
118.0	2.27998415842
118.5	2.44900699301
119.0	2.44900699301
119.5	2.16293359762
120.0	2.16293359762
120.5	2.42084752475
121.0	2.42084752475
121.5	2.71594005994
122.0	2.71594005994
122.5	2.88305585586
123.0	2.88305585586
123.5	3.06125874126
124.0	3.06125874126
124.5	2.78393650794
125.0	2.78393650794
125.5	2.58474325674
126.0	2.58474325674
126.5	2.48832507433
127.0	2.48832507433
127.5	2.43168316832
128.0	2.43168316832
128.5	2.7441998002
129.0	2.7441998002
129.5	2.30393657086
130.0	2.30393657086
130.5	2.48634565435
131.0	2.48634565435
131.5	2.45578592666
132.0	2.45578592666
132.5	2.39434165834
133.0	2.39434165834
133.5	2.19532210109
134.0	2.19532210109
134.5	1.58665346535
135.0	1.58665346535
135.5	2.37247552448
136.0	2.37247552448
