0.0	1.05565065502
0.5	1.05565065502
1.0	1.05565065502
1.5	0.934055335968
2.0	0.934055335968
2.5	0.901648460775
3.0	0.901648460775
3.5	0.841486166008
4.0	0.841486166008
4.5	0.81773015873
5.0	0.81773015873
5.5	0.782623376623
6.0	0.782623376623
6.5	0.96596031746
7.0	0.96596031746
7.5	0.740252964427
8.0	0.740252964427
8.5	1.0383968254
9.0	1.0383968254
9.5	1.04690909091
10.0	1.04690909091
10.5	0.95973015873
11.0	0.95973015873
11.5	0.95973015873
12	1.04431137725
12.5	1.04431137725
13	1.00615568862
13.5	1.00615568862
14	1.15556692913
14.5	1.15556692913
15	1.19096470588
15.5	1.19096470588
16	0.857929411765
16.5	0.857929411765
17	0.947399209486
17.5	0.947399209486
18	0.944968253968
18.5	0.944968253968
19	0.99431372549
19.5	0.99431372549
20	1.12669291339
20.5	1.12669291339
21	0.924597609562
21.5	0.924597609562
22	0.883576470588
22.5	0.883576470588
23	1.16793675889
23.5	1.16793675889
24	0.890381322957
24.5	0.890381322957
25	1.26401579467
25.5	1.26401579467
26	0.995026812314
26.5	0.995026812314
27	1.12189019608
27.5	1.12189019608
28	0.985059288538
28.5	0.985059288538
29	1.04604363636
29.5	1.04604363636
30	1.11992413793
30.5	1.11992413793
31.0	1.11992413793
31.5	1.13940065147
32.0	1.13940065147
32.5	1.35177865613
33.0	1.35177865613
33.5	1.05597619048
34.0	1.05597619048
34.5	1.16967960199
35.0	1.16967960199
35.5	1.45630188679
36.0	1.45630188679
36.5	0.87787250996
37.0	0.87787250996
37.5	1.23174501992
38.0	1.23174501992
38.5	1.04564285714
39.0	1.04564285714
39.5	1.25229850746
40.0	1.25229850746
40.5	0.874157740993
41.0	0.874157740993
41.5	0.923169960474
42.0	0.923169960474
42.5	1.23771428571
43.0	1.23771428571
43.5	1.02105976096
44.0	1.02105976096
44.5	1.41002973241
45.0	1.41002973241
45.5	1.04338823529
46.0	1.04338823529
46.5	0.896786494538
47.0	0.896786494538
47.5	1.33542857143
48.0	1.33542857143
48.5	1.04067729084
49.0	1.04067729084
49.5	1.13063970588
